
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000513                       # Number of seconds simulated (Second)
simTicks                                    512559500                       # Number of ticks simulated (Tick)
finalTick                                   512559500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     10.77                       # Real time elapsed on the host (Second)
hostTickRate                                 47573548                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     710520                       # Number of bytes of host memory used (Byte)
simInsts                                       741885                       # Number of instructions simulated (Count)
simOps                                         741932                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    68854                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      68858                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          1025120                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.381777                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.723706                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          756503                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      175                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                         750097                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   2146                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                14745                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             12234                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  56                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              982336                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.763585                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.104202                       # Number of insts issued each cycle (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_64kb_walks            0                       # Completed page walks with 64KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED    512559500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON    512559500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.status::Running              157706     16.05%     16.05% # Number of cycles rename is running (Cycle)
system.cpu.rename.status::Idle                 125414     12.77%     28.82% # Number of cycles rename is idle (Cycle)
system.cpu.rename.status::Squashing              2718      0.28%     29.10% # Number of cycles rename is squashing (Cycle)
system.cpu.rename.status::Blocked              450556     45.87%     74.96% # Number of cycles rename is blocking (Cycle)
system.cpu.rename.status::Unblocking           243710     24.81%     99.77% # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.status::SerializeStall         2232      0.23%    100.00% # Number of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.renamedInsts                 760433                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 10641                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                  70392                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                     36                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                   2687                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents          137830                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands              618128                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                     1130273                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                  1120822                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                        12                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps                601680                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                    16448                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      50                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  50                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                    335839                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                  601667                       # count of registers freed and written back to integer free list (Count)
system.cpu.rob.reads                          1659537                       # The number of ROB reads (Count)
system.cpu.rob.writes                         1517418                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                   741885                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                     741932                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                 128295                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    14                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2bus.transDist::ReadResp                 1851                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty            118                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict                917                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                  98                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp                 98                       # Transaction distribution (Count)
system.l2bus.transDist::ReadCleanReq              450                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq            1402                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq               2                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp              2                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port          946                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port         3992                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                     4938                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        28800                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       103488                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                    132288                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                                 0                       # Total snoops (Count)
system.l2bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples                1952                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean                      0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev                     0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                      1952    100.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                  1952                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED    512559500                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy              3814092                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             1350000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy             4499000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests            2987                       # Total number of requests made to the snoop filter. (Count)
